User,User service ID,Group,Cluster name,Cluster number
SenKimCarr,711691441,UK|Australia News,Australia TV Anchors|Reporters,2
TimHarcourt,37597864,UK|Australia News,Australia TV Anchors|Reporters,2
coopesdetat,205546805,UK|Australia News,Australia TV Anchors|Reporters,2
swrightwestoz,165655235,UK|Australia News,Australia TV Anchors|Reporters,2
Lisa_Singh,29401651,UK|Australia News,Australia TV Anchors|Reporters,2
osbornep,22000661,UK|Australia News,Australia TV Anchors|Reporters,2
sarahgerathy,53044031,UK|Australia News,Australia TV Anchors|Reporters,2
andy_park,119358191,UK|Australia News,Australia TV Anchors|Reporters,2
sarahvmac,123224093,UK|Australia News,Australia TV Anchors|Reporters,2
andrewtillett,71410667,UK|Australia News,Australia TV Anchors|Reporters,2
melissahoyer,22315925,UK|Australia News,Australia TV Anchors|Reporters,2
JEChalmers,258124400,UK|Australia News,Australia TV Anchors|Reporters,2
pollietracker,188236063,UK|Australia News,Australia TV Anchors|Reporters,2
Juanita_Phillip,1178154709,UK|Australia News,Australia TV Anchors|Reporters,2
nickharmsen,18486507,UK|Australia News,Australia TV Anchors|Reporters,2
wheelercentre,92651098,UK|Australia News,Australia TV Anchors|Reporters,2
Peter_F_Ryan,14732357,UK|Australia News,Australia TV Anchors|Reporters,2
Louise_Pratt,27647260,UK|Australia News,Australia TV Anchors|Reporters,2
smurray38,51958185,UK|Australia News,Australia TV Anchors|Reporters,2
SusanCarland,376679430,UK|Australia News,Australia TV Anchors|Reporters,2
profsarahj,156177513,UK|Australia News,Australia TV Anchors|Reporters,2
stevegeorganas,104087034,UK|Australia News,Australia TV Anchors|Reporters,2
ginarush,39748571,UK|Australia News,Australia TV Anchors|Reporters,2
marcuskelson,221615955,UK|Australia News,Australia TV Anchors|Reporters,2
AhronYoung,25910700,UK|Australia News,Australia TV Anchors|Reporters,2
annikasmethurst,35690142,UK|Australia News,Australia TV Anchors|Reporters,2
resourcefultype,148651348,UK|Australia News,Australia TV Anchors|Reporters,2
mat_dunckley,54147542,UK|Australia News,Australia TV Anchors|Reporters,2
carolduncan,20032587,UK|Australia News,Australia TV Anchors|Reporters,2
SimonThomsen,20963690,UK|Australia News,Australia TV Anchors|Reporters,2
jrobertsonmp,116330339,UK|Australia News,Australia TV Anchors|Reporters,2
tom_cowie,72511905,UK|Australia News,Australia TV Anchors|Reporters,2
p_hannam,495650403,UK|Australia News,Australia TV Anchors|Reporters,2
leilamckinnon,325904800,UK|Australia News,Australia TV Anchors|Reporters,2
amapresident,38751107,UK|Australia News,Australia TV Anchors|Reporters,2
JaneTribune,57509070,UK|Australia News,Australia TV Anchors|Reporters,2
Skellor,103761767,UK|Australia News,Australia TV Anchors|Reporters,2
jkerrison,14968480,UK|Australia News,Australia TV Anchors|Reporters,2
tommckendrick,56897868,UK|Australia News,Australia TV Anchors|Reporters,2
bronwen,749333,UK|Australia News,Australia TV Anchors|Reporters,2
adamlmorton,20581978,UK|Australia News,Australia TV Anchors|Reporters,2
bencjenkins,17591478,UK|Australia News,Australia TV Anchors|Reporters,2
shanebazzi,71807533,UK|Australia News,Australia TV Anchors|Reporters,2
MarkWBurrows,253489189,UK|Australia News,Australia TV Anchors|Reporters,2
DatelineSBS,28215308,UK|Australia News,Australia TV Anchors|Reporters,2
jennymcallister,44288405,UK|Australia News,Australia TV Anchors|Reporters,2
npomalley,223327949,UK|Australia News,Australia TV Anchors|Reporters,2
sundayteleed,940790881,UK|Australia News,Australia TV Anchors|Reporters,2
NITV,34200840,UK|Australia News,Australia TV Anchors|Reporters,2
AllanJClarke,18751763,UK|Australia News,Australia TV Anchors|Reporters,2
steph_march,147931936,UK|Australia News,Australia TV Anchors|Reporters,2
callapilla,34465477,UK|Australia News,Australia TV Anchors|Reporters,2
MichaelDanbyMP,1355670182,UK|Australia News,Australia TV Anchors|Reporters,2
LisaVisentin,373365876,UK|Australia News,Australia TV Anchors|Reporters,2
peterlloydau,193659129,UK|Australia News,Australia TV Anchors|Reporters,2
MeggiePalmer,18671872,UK|Australia News,Australia TV Anchors|Reporters,2
BackgroundBrief,239596069,UK|Australia News,Australia TV Anchors|Reporters,2
edwina_b,55219159,UK|Australia News,Australia TV Anchors|Reporters,2
CFMEU,540494985,UK|Australia News,Australia TV Anchors|Reporters,2
jopuccini,18300020,UK|Australia News,Australia TV Anchors|Reporters,2
linessue,133599328,UK|Australia News,Australia TV Anchors|Reporters,2
JayWeatherill,350707926,UK|Australia News,Australia TV Anchors|Reporters,2
chrisurquhart,30416955,UK|Australia News,Australia TV Anchors|Reporters,2
alisavage,159293067,UK|Australia News,Australia TV Anchors|Reporters,2
lukehopewell,16862139,UK|Australia News,Australia TV Anchors|Reporters,2
AngelaBishop,26403506,UK|Australia News,Australia TV Anchors|Reporters,2
popculturechris,33164571,UK|Australia News,Australia TV Anchors|Reporters,2
marinasgo,19622981,UK|Australia News,Australia TV Anchors|Reporters,2
marnicordell,90748957,UK|Australia News,Australia TV Anchors|Reporters,2
tomwconnell,253330901,UK|Australia News,Australia TV Anchors|Reporters,2
pipcourtney,67739515,UK|Australia News,Australia TV Anchors|Reporters,2
amy_bainbridge,219077357,UK|Australia News,Australia TV Anchors|Reporters,2
AndrewCatsaras,238403523,UK|Australia News,Australia TV Anchors|Reporters,2
ama_media,59024550,UK|Australia News,Australia TV Anchors|Reporters,2
FactCheckJohn,1619100962,UK|Australia News,Australia TV Anchors|Reporters,2
AnthonyByrne_MP,259477075,UK|Australia News,Australia TV Anchors|Reporters,2
sclark_melbs,35362720,UK|Australia News,Australia TV Anchors|Reporters,2
TextorMark,2912480683,UK|Australia News,Australia TV Anchors|Reporters,2
MartinCuddihy,284890795,UK|Australia News,Australia TV Anchors|Reporters,2
SaintFrankly,24600452,UK|Australia News,Australia TV Anchors|Reporters,2
KetanJ0,420100653,UK|Australia News,Australia TV Anchors|Reporters,2
JohnAlexanderMP,161087527,UK|Australia News,Australia TV Anchors|Reporters,2
AmyFeldtmann,422602255,UK|Australia News,Australia TV Anchors|Reporters,2
nickbutterly,165661785,UK|Australia News,Australia TV Anchors|Reporters,2
MikeySlezak,15578518,UK|Australia News,Australia TV Anchors|Reporters,2
Kimbo_Ramplin,28757491,UK|Australia News,Australia TV Anchors|Reporters,2
jennijenni,14264830,UK|Australia News,Australia TV Anchors|Reporters,2
ViscountBrooky,14944735,UK|Australia News,Australia TV Anchors|Reporters,2
drpiotrowski,25983259,UK|Australia News,Australia TV Anchors|Reporters,2
gabriellecj,6814772,UK|Australia News,Australia TV Anchors|Reporters,2
PeterFray,628500294,UK|Australia News,Australia TV Anchors|Reporters,2
Anita_Jacoby,343755621,UK|Australia News,Australia TV Anchors|Reporters,2
ProfGWilliams,29156520,UK|Australia News,Australia TV Anchors|Reporters,2
manwiththemo,619738680,UK|Australia News,Australia TV Anchors|Reporters,2
WhiteRibbonAust,28074515,UK|Australia News,Australia TV Anchors|Reporters,2
michaelatkin,18662013,UK|Australia News,Australia TV Anchors|Reporters,2
katinacurtis,64375164,UK|Australia News,Australia TV Anchors|Reporters,2
cjjosh,808362,UK|Australia News,Australia TV Anchors|Reporters,2
PatrickAbboud,53250440,UK|Australia News,Australia TV Anchors|Reporters,2
tomiggulden,269721794,UK|Australia News,Australia TV Anchors|Reporters,2
LindaWhiteASU,92256085,UK|Australia News,Australia TV Anchors|Reporters,2
Tracy_Vo,31101715,UK|Australia News,Australia TV Anchors|Reporters,2
stephharmon,25009099,UK|Australia News,Australia TV Anchors|Reporters,2
DeptDefence,168891447,UK|Australia News,Australia TV Anchors|Reporters,2
EamonnFitz,128120128,UK|Australia News,Australia TV Anchors|Reporters,2
rabbitandcoffee,2837256067,UK|Australia News,Australia TV Anchors|Reporters,2
AnnaVidot,554720963,UK|Australia News,Australia TV Anchors|Reporters,2
lucybarbour,99370007,UK|Australia News,Australia TV Anchors|Reporters,2
AllisonLangdon,128453383,UK|Australia News,Australia TV Anchors|Reporters,2
kateileaver,27214207,UK|Australia News,Australia TV Anchors|Reporters,2
mattmorannews,259017177,UK|Australia News,Australia TV Anchors|Reporters,2
JulieEMcKay,412784003,UK|Australia News,Australia TV Anchors|Reporters,2
yodaberg,226475070,UK|Australia News,Australia TV Anchors|Reporters,2
michael47818552,540620541,UK|Australia News,Australia TV Anchors|Reporters,2
CarlKatter,420773325,UK|Australia News,Australia TV Anchors|Reporters,2
yassmin_a,250316894,UK|Australia News,Australia TV Anchors|Reporters,2
s_bridges,14196647,UK|Australia News,Australia TV Anchors|Reporters,2
dick_tim,139972864,UK|Australia News,Australia TV Anchors|Reporters,2
michaelusher,92736477,UK|Australia News,Australia TV Anchors|Reporters,2
VerityFirth,378495113,UK|Australia News,Australia TV Anchors|Reporters,2
geeksrulz,67244474,UK|Australia News,Australia TV Anchors|Reporters,2
NACCHOAustralia,538482349,UK|Australia News,Australia TV Anchors|Reporters,2
janecat60,164131639,UK|Australia News,Australia TV Anchors|Reporters,2
SylviaJeffreys,70058635,UK|Australia News,Australia TV Anchors|Reporters,2
JillHennessyMP,215502768,UK|Australia News,Australia TV Anchors|Reporters,2
AshaPhillips,29663932,UK|Australia News,Australia TV Anchors|Reporters,2
Jen_Bennett,15176131,UK|Australia News,Australia TV Anchors|Reporters,2
AOCarr,48619729,UK|Australia News,Australia TV Anchors|Reporters,2
LaborHerald,3118834998,UK|Australia News,Australia TV Anchors|Reporters,2
cpyne,2592733051,UK|Australia News,Australia TV Anchors|Reporters,2
verbaliza,42177568,UK|Australia News,Australia TV Anchors|Reporters,2
GregBarila,23373409,UK|Australia News,Australia TV Anchors|Reporters,2
Dean_Nye,170905926,UK|Australia News,Australia TV Anchors|Reporters,2
MichaelRoddan,883426626,UK|Australia News,Australia TV Anchors|Reporters,2
asouthcottmp,116585222,UK|Australia News,Australia TV Anchors|Reporters,2
BUSINESSricardo,162977306,UK|Australia News,Australia TV Anchors|Reporters,2
Elias_Jahshan,27860198,UK|Australia News,Australia TV Anchors|Reporters,2
amymcquire,152891331,UK|Australia News,Australia TV Anchors|Reporters,2
darrenwick9,143991182,UK|Australia News,Australia TV Anchors|Reporters,2
steph_gardiner,252959888,UK|Australia News,Australia TV Anchors|Reporters,2
AndrewHeslop,65607720,UK|Australia News,Australia TV Anchors|Reporters,2
UnitedVoiceVic,187484905,UK|Australia News,Australia TV Anchors|Reporters,2
justinbarbour,22873554,UK|Australia News,Australia TV Anchors|Reporters,2
eddroy,83544032,UK|Australia News,Australia TV Anchors|Reporters,2
UNICCanberra,82255652,UK|Australia News,Australia TV Anchors|Reporters,2
bridgeyb,23560222,UK|Australia News,Australia TV Anchors|Reporters,2
BrendanDonohoe7,27514452,UK|Australia News,Australia TV Anchors|Reporters,2
MartinFoleyMP,61662347,UK|Australia News,Australia TV Anchors|Reporters,2
MelanieTait,240028072,UK|Australia News,Australia TV Anchors|Reporters,2
CameronAtfield,27402074,UK|Australia News,Australia TV Anchors|Reporters,2
arisharp,18449840,UK|Australia News,Australia TV Anchors|Reporters,2
aussexparty,17794376,UK|Australia News,Australia TV Anchors|Reporters,2
neilwrites,61105343,UK|Australia News,Australia TV Anchors|Reporters,2
mikejanda,79054147,UK|Australia News,Australia TV Anchors|Reporters,2
DaveNoonanCFMEU,588763830,UK|Australia News,Australia TV Anchors|Reporters,2
trishcrossin,158710304,UK|Australia News,Australia TV Anchors|Reporters,2
lizeburke,28948433,UK|Australia News,Australia TV Anchors|Reporters,2
NassimKhadem,347592110,UK|Australia News,Australia TV Anchors|Reporters,2
kateausburn,12341262,UK|Australia News,Australia TV Anchors|Reporters,2
kailamurnain,19382844,UK|Australia News,Australia TV Anchors|Reporters,2
James_L_Bennett,83744167,UK|Australia News,Australia TV Anchors|Reporters,2
michellegriff,18384247,UK|Australia News,Australia TV Anchors|Reporters,2
EoinBlackwell,18859955,UK|Australia News,Australia TV Anchors|Reporters,2
KaitSaw,18703369,UK|Australia News,Australia TV Anchors|Reporters,2
davidadonaldson,381371466,UK|Australia News,Australia TV Anchors|Reporters,2
kirstenaiken,19332121,UK|Australia News,Australia TV Anchors|Reporters,2
danielsutton10,57718781,UK|Australia News,Australia TV Anchors|Reporters,2
RebeccaHuntley2,700489268,UK|Australia News,Australia TV Anchors|Reporters,2
LNLonRN,368198570,UK|Australia News,Australia TV Anchors|Reporters,2
FitToPrint,42791906,UK|Australia News,Australia TV Anchors|Reporters,2
sandraom,17728689,UK|Australia News,Australia TV Anchors|Reporters,2
amydale_tele,266238875,UK|Australia News,Australia TV Anchors|Reporters,2
rachelolding,135347514,UK|Australia News,Australia TV Anchors|Reporters,2
jthommo101,20843457,UK|Australia News,Australia TV Anchors|Reporters,2
AYCC,15161452,UK|Australia News,Australia TV Anchors|Reporters,2
tobiasziegler,39649502,UK|Australia News,Australia TV Anchors|Reporters,2
maxphillips,7901142,UK|Australia News,Australia TV Anchors|Reporters,2
WeathermanABC,330178109,UK|Australia News,Australia TV Anchors|Reporters,2
Leroy_Lynch,379590591,UK|Australia News,Australia TV Anchors|Reporters,2
mansillo,129788409,UK|Australia News,Australia TV Anchors|Reporters,2
MaxChalmers90,522205701,UK|Australia News,Australia TV Anchors|Reporters,2
philipdalidakis,46292189,UK|Australia News,Australia TV Anchors|Reporters,2
UnitedVoiceOz,347629974,UK|Australia News,Australia TV Anchors|Reporters,2
JB_AU,21748597,UK|Australia News,Australia TV Anchors|Reporters,2
lzion,21161182,UK|Australia News,Australia TV Anchors|Reporters,2
_ClaireConnelly,48644556,UK|Australia News,Australia TV Anchors|Reporters,2
NinaBStevens,459009349,UK|Australia News,Australia TV Anchors|Reporters,2
CAREAustralia,20960229,UK|Australia News,Australia TV Anchors|Reporters,2
LukeDennehy,21926199,UK|Australia News,Australia TV Anchors|Reporters,2
KirstenDrysdale,103725734,UK|Australia News,Australia TV Anchors|Reporters,2
sarahelks,23421574,UK|Australia News,Australia TV Anchors|Reporters,2
denniallen,32339623,UK|Australia News,Australia TV Anchors|Reporters,2
tim_chr,372095233,UK|Australia News,Australia TV Anchors|Reporters,2
MatthewBevan,36074231,UK|Australia News,Australia TV Anchors|Reporters,2
GlennSterle,570513390,UK|Australia News,Australia TV Anchors|Reporters,2
cathymalexander,40852333,UK|Australia News,Australia TV Anchors|Reporters,2
polley_helen,929373746,UK|Australia News,Australia TV Anchors|Reporters,2
andrew_porter,25799600,UK|Australia News,Australia TV Anchors|Reporters,2
julesaly,131138919,UK|Australia News,Australia TV Anchors|Reporters,2
brookewylie,132220923,UK|Australia News,Australia TV Anchors|Reporters,2
Mustafa_Qadri,25099252,UK|Australia News,Australia TV Anchors|Reporters,2
boneybrooke,21622115,UK|Australia News,Australia TV Anchors|Reporters,2
kirstinferguson,209397605,UK|Australia News,Australia TV Anchors|Reporters,2
Jacquifelgate,142542853,UK|Australia News,Australia TV Anchors|Reporters,2
plesbilongmi,133760563,UK|Australia News,Australia TV Anchors|Reporters,2
amandaehart,103779876,UK|Australia News,Australia TV Anchors|Reporters,2
paigeataylor,20118004,UK|Australia News,Australia TV Anchors|Reporters,2
KrissyZarich,168964864,UK|Australia News,Australia TV Anchors|Reporters,2
krauset,20567667,UK|Australia News,Australia TV Anchors|Reporters,2
katie_robertson,26460562,UK|Australia News,Australia TV Anchors|Reporters,2
ebie_hd,293905224,UK|Australia News,Australia TV Anchors|Reporters,2
CFMEU_CG,166851142,UK|Australia News,Australia TV Anchors|Reporters,2
sarahjanenotes,25773075,UK|Australia News,Australia TV Anchors|Reporters,2
BridgetOFlynn,146320306,UK|Australia News,Australia TV Anchors|Reporters,2
MinhKular,485497413,UK|Australia News,Australia TV Anchors|Reporters,2
Ben_Duggan,42581911,UK|Australia News,Australia TV Anchors|Reporters,2
GhostOfPJK,163377322,UK|Australia News,Australia TV Anchors|Reporters,2
sjsmail,111426091,UK|Australia News,Australia TV Anchors|Reporters,2
RNLifeMatters,506689705,UK|Australia News,Australia TV Anchors|Reporters,2
SydneyLive2GB,364696531,UK|Australia News,Australia TV Anchors|Reporters,2
joelgibson,19006689,UK|Australia News,Australia TV Anchors|Reporters,2
VicAlhadeff,182255881,UK|Australia News,Australia TV Anchors|Reporters,2
SpaceKidette,217418435,UK|Australia News,Australia TV Anchors|Reporters,2
conalhanna,23572907,UK|Australia News,Australia TV Anchors|Reporters,2
ashmcghee,147707815,UK|Australia News,Australia TV Anchors|Reporters,2
TahminaAnsari,704881669,UK|Australia News,Australia TV Anchors|Reporters,2
